origin,model,score,wape,mae,bias_pct,seconds
2025-07-01,selected,0.8153857186196443,0.18461428138035574,148.30031876138435,11.963626733553422,0.1616480000084266
2025-07-01,selected_events,0.815515817501408,0.18448418249859203,148.19581056466302,11.945061424717851,0.38672419998329133
2025-07-01,selected_events_r10,0.8209681605425869,0.17903183945741302,143.8159532483303,11.457781117748755,0.39070649998029694
2025-07-01,selected_weather,0.8190988748667006,0.1809011251332994,145.31754705525196,11.49779337368697,0.2015473999781534
2025-09-01,selected,0.8885761796187551,0.11142382038124483,107.85921372191864,-1.5545987327904576,0.1639945000060834
2025-09-01,selected_events,0.8886940989602007,0.11130590103979927,107.74506678809958,-1.4964387810056712,0.5946557000279427
2025-09-01,selected_events_r10,0.8804467229987641,0.11955327700123589,115.72859744990893,-3.322236318357441,0.6921169999986887
2025-09-01,selected_weather,0.8842149672730706,0.11578503272692946,112.08090467516698,-3.054910662378185,0.2916530999937095
